Name,Vac,Paco,Pdco,Vdco,Pso,C0,C1,C2,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high,Manufacturer,Model
ABB: PVI-3.0-OUTD-S-US-Z-A [208V] [SI1] 208V [CEC 2018],208.0,3000.0,3142.3,310.0,18.1663,-8.03949e-06,-1.10253e-05,0.00099853,-0.00028723599999999996,0.1,480.0,10.1365,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-A [208V] [SI1] 208V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-A [240V] 240V [CEC 2018],240.0,3000.0,3121.67,340.0,16.8808,-5.7019e-06,-2.11913e-05,0.000582316,-0.000712325,0.1,480.0,9.18138,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-A [240V] 240V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-A [240V] [SI1] 240V [CEC 2018],240.0,3000.0,3121.67,340.0,16.8808,-5.7019e-06,-2.11913e-05,0.000582316,-0.000712325,0.1,480.0,9.18138,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-A [240V] [SI1] 240V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-A [277V] 277V [CEC 2018],277.0,3000.0,3106.85,390.0,22.0451,-5.46447e-06,-3.3182399999999996e-05,-3.23811e-05,-0.00118015,0.2,480.0,7.96628,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-A [277V] 277V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-A [277V] [SI1] 277V [CEC 2018],277.0,3000.0,3106.85,390.0,22.0451,-5.46447e-06,-3.3182399999999996e-05,-3.23811e-05,-0.00118015,0.2,480.0,7.96628,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-A [277V] [SI1] 277V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-M-A [208V] 208V [CEC 2018],208.0,3000.0,3142.3,310.0,18.1663,-8.03949e-06,-1.10253e-05,0.00099853,-0.00028723599999999996,0.1,480.0,10.1365,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-M-A [208V] 208V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-M-A [208V] [SI1] 208V [CEC 2018],208.0,3000.0,3142.3,310.0,18.1663,-8.03949e-06,-1.10253e-05,0.00099853,-0.00028723599999999996,0.1,480.0,10.1365,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-M-A [208V] [SI1] 208V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-M-A [240V] 240V [CEC 2018],240.0,3000.0,3121.67,340.0,16.8808,-5.7019e-06,-2.11913e-05,0.000582316,-0.000712325,0.1,480.0,9.18138,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-M-A [240V] 240V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-M-A [240V] [SI1] 240V [CEC 2018],240.0,3000.0,3121.67,340.0,16.8808,-5.7019e-06,-2.11913e-05,0.000582316,-0.000712325,0.1,480.0,9.18138,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-M-A [240V] [SI1] 240V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-M-A [277V] 277V [CEC 2018],277.0,3000.0,3106.85,390.0,22.0451,-5.46447e-06,-3.3182399999999996e-05,-3.23811e-05,-0.00118015,0.2,480.0,7.96628,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-M-A [277V] 277V [CEC 2018]
ABB: PVI-3.0-OUTD-S-US-Z-M-A [277V] [SI1] 277V [CEC 2018],277.0,3000.0,3106.85,390.0,22.0451,-5.46447e-06,-3.3182399999999996e-05,-3.23811e-05,-0.00118015,0.2,480.0,7.96628,100.0,480.0,ABB,PVI-3.0-OUTD-S-US-Z-M-A [277V] [SI1] 277V [CEC 2018]
ABB: PVI-3.0-OUTD-US (208V) 208V [CEC 2016],208.0,3000.0,3142.3,310.0,18.1663,-8.04e-06,-1.1e-05,0.00099853,-0.00028723599999999996,0.1,480.0,0.00625,100.0,480.0,ABB,PVI-3.0-OUTD-US (208V) 208V [CEC 2016]
ABB: PVI-3.0-OUTD-US (240V) 240V [CEC 2016],240.0,3000.0,3121.67,340.0,16.8808,-5.7e-06,-2.12e-05,0.000582316,-0.000712325,0.1,480.0,0.00625,100.0,480.0,ABB,PVI-3.0-OUTD-US (240V) 240V [CEC 2016]
ABB: PVI-3.0-OUTD-US (277V) 277V [CEC 2016],277.0,3000.0,3106.85,390.0,22.0451,-5.46e-06,-3.32e-05,-3.24E-05,-0.00118015,0.2,480.0,0.00625,100.0,480.0,ABB,PVI-3.0-OUTD-US (277V) 277V [CEC 2016]
ABB: PVI-3.0-OUTD-US [208V] 208V [CEC 2018],208.0,3000.0,3142.3,310.0,18.1663,-8.03949e-06,-1.10253e-05,0.00099853,-0.00028723599999999996,0.1,480.0,10.1365,100.0,480.0,ABB,PVI-3.0-OUTD-US [208V] 208V [CEC 2018]
ABB: PVI-3.0-OUTD-US [240V] 240V [CEC 2018],240.0,3000.0,3121.67,340.0,16.8808,-5.7019e-06,-2.11913e-05,0.000582316,-0.000712325,0.1,480.0,9.18138,100.0,480.0,ABB,PVI-3.0-OUTD-US [240V] 240V [CEC 2018]
ABB: PVI-3.0-OUTD-US [277V] 277V [CEC 2018],277.0,3000.0,3106.85,390.0,22.0451,-5.46447e-06,-3.3182399999999996e-05,-3.23811e-05,-0.00118015,0.2,480.0,7.96628,100.0,480.0,ABB,PVI-3.0-OUTD-US [277V] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US (208V) 208V [CEC 2009],208.0,3600.0,3759.2881399999997,309.948254,24.20221183,-4.85e-06,1.71e-06,1.73E-03,0.00114,0.1,600.0,32.0,120.0,530.0,ABB,PVI-3.6-OUTD-S-US (208V) 208V [CEC 2009]
ABB: PVI-3.6-OUTD-S-US (240V) 240V [CEC 2009],240.0,3600.0,3743.249745,340.03214289999994,27.55016824,-3.74e-06,-2.27e-05,7.40E-04,0.0010199999999999999,0.2,600.0,32.0,120.0,530.0,ABB,PVI-3.6-OUTD-S-US (240V) 240V [CEC 2009]
ABB: PVI-3.6-OUTD-S-US (277V) 277V [CEC 2009],277.0,3600.0,3726.785551,395.3569841,30.21688897,-3.23e-06,-4.61e-05,5.02E-05,0.00159,0.2,600.0,32.0,120.0,530.0,ABB,PVI-3.6-OUTD-S-US (277V) 277V [CEC 2009]
ABB: PVI-3.6-OUTD-S-US [208V] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US [208V] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US [240V] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US [240V] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US [277V] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US [277V] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-A (208V) 208V [CEC 2016],208.0,3600.0,3757.45,310.0,25.5953,-5.21e-06,-3.34e-06,0.000859244,0.0005360019999999999,0.1,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A (208V) 208V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-A (240V) 240V [CEC 2016],240.0,3600.0,3739.76,340.0,22.8147,-3.05e-06,-1.84e-05,0.000483035,0.00102339,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A (240V) 240V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-A (277V) 277V [CEC 2016],277.0,3600.0,3724.19,395.0,29.8112,-3.75e-06,-3.53e-05,-0.000141316,0.000468461,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A (277V) 277V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-A [208V] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A [208V] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-A [208V] [SI1] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A [208V] [SI1] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-A [240V] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A [240V] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-A [240V] [SI1] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A [240V] [SI1] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-A [277V] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A [277V] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-A [277V] [SI1] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-A [277V] [SI1] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z (208 V) 208V [CEC 2016],208.0,3600.0,3757.45,310.0,25.5953,-5.21e-06,-3.34e-06,0.000859244,0.0005360019999999999,0.1,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z (208 V) 208V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-Z (240 V) 240V [CEC 2016],240.0,3600.0,3739.76,340.0,22.8147,-3.05e-06,-1.84e-05,0.000483035,0.00102339,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z (240 V) 240V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-Z (277 V) 277V [CEC 2016],277.0,3600.0,3724.19,395.0,29.8112,-3.75e-06,-3.53e-05,-0.000141316,0.000468461,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z (277 V) 277V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-Z [208V] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z [208V] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z [240V] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z [240V] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z [277V] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z [277V] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-A (208V) 208V [CEC 2016],208.0,3600.0,3757.45,310.0,25.5953,-5.21e-06,-3.34e-06,0.000859244,0.0005360019999999999,0.1,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A (208V) 208V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-Z-A (240V) 240V [CEC 2016],240.0,3600.0,3739.76,340.0,22.8147,-3.05e-06,-1.84e-05,0.000483035,0.00102339,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A (240V) 240V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-Z-A (277V) 277V [CEC 2016],277.0,3600.0,3724.19,395.0,29.8112,-3.75e-06,-3.53e-05,-0.000141316,0.000468461,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A (277V) 277V [CEC 2016]
ABB: PVI-3.6-OUTD-S-US-Z-A [208V] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A [208V] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-A [208V] [SI1] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A [208V] [SI1] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-A [240V] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A [240V] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-A [240V] [SI1] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A [240V] [SI1] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-A [277V] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A [277V] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-A [277V] [SI1] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-A [277V] [SI1] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-M-A [208V] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-M-A [208V] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-M-A [208V] [SI1] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-M-A [208V] [SI1] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-M-A [240V] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-M-A [240V] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-M-A [240V] [SI1] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-M-A [240V] [SI1] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-M-A [277V] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-M-A [277V] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-S-US-Z-M-A [277V] [SI1] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-S-US-Z-M-A [277V] [SI1] 277V [CEC 2018]
ABB: PVI-3.6-OUTD-US (208V) 208V [CEC 2016],208.0,3600.0,3757.45,310.0,25.5953,-5.21e-06,-3.34e-06,0.000859244,0.0005360019999999999,0.1,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-US (208V) 208V [CEC 2016]
ABB: PVI-3.6-OUTD-US (240V) 240V [CEC 2016],240.0,3600.0,3739.76,340.0,22.8147,-3.05e-06,-1.84e-05,0.000483035,0.00102339,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-US (240V) 240V [CEC 2016]
ABB: PVI-3.6-OUTD-US (277V) 277V [CEC 2016],277.0,3600.0,3724.19,395.0,29.8112,-3.75e-06,-3.53e-05,-0.000141316,0.000468461,0.2,480.0,0.0075,100.0,480.0,ABB,PVI-3.6-OUTD-US (277V) 277V [CEC 2016]
ABB: PVI-3.6-OUTD-US [208V] 208V [CEC 2018],208.0,3600.0,3757.45,310.0,25.5953,-5.21315e-06,-3.3356199999999996e-06,0.000859244,0.0005360019999999999,0.1,480.0,12.1208,100.0,480.0,ABB,PVI-3.6-OUTD-US [208V] 208V [CEC 2018]
ABB: PVI-3.6-OUTD-US [240V] 240V [CEC 2018],240.0,3600.0,3739.76,340.0,22.8147,-3.04834e-06,-1.8375999999999998e-05,0.000483035,0.00102339,0.2,480.0,10.9993,100.0,480.0,ABB,PVI-3.6-OUTD-US [240V] 240V [CEC 2018]
ABB: PVI-3.6-OUTD-US [277V] 277V [CEC 2018],277.0,3600.0,3724.19,395.0,29.8112,-3.7528e-06,-3.53224e-05,-0.000141316,0.000468461,0.2,480.0,9.42832,100.0,480.0,ABB,PVI-3.6-OUTD-US [277V] 277V [CEC 2018]
ABB: PVI-3.8-I-OUTD-x-US-y 208V [CEC 2010],208.0,3300.0,3431.073673,310.42269839999994,24.25673844,-5.12e-06,-8.91e-06,3.48E-03,-0.000121,0.1,520.0,25.0,140.0,520.0,ABB,PVI-3.8-I-OUTD-x-US-y 208V [CEC 2010]
ABB: PVI-3.8-I-OUTD-x-US-y 240V [CEC 2010],240.0,3800.0,3939.15215,340.69690479999997,25.98677064,-3.91e-06,-2.49e-05,2.27E-03,-0.00105,0.1,520.0,25.0,140.0,520.0,ABB,PVI-3.8-I-OUTD-x-US-y 240V [CEC 2010]
ABB: PVI-3.8-I-OUTD-x-US-y 277V [CEC 2010],277.0,3800.0,3927.601756,360.9946032,26.52891517,-3.07e-06,-3.96e-05,1.15E-03,-0.00172,0.1,520.0,25.0,140.0,520.0,ABB,PVI-3.8-I-OUTD-x-US-y 277V [CEC 2010]
ABB: PVI-3.8-I-OUTD-x-US-y-Z (208V) 208V [CEC 2016],208.0,3300.0,3429.63,310.0,25.3554,-5.3e-06,-6.26e-06,0.00217104,0.00045583900000000004,0.1,416.0,0.00793269,100.0,416.0,ABB,PVI-3.8-I-OUTD-x-US-y-Z (208V) 208V [CEC 2016]
ABB: PVI-3.8-I-OUTD-x-US-y-Z (240V) 240V [CEC 2016],240.0,3800.0,3936.68,340.0,25.4605,-3.77e-06,-1.59e-05,0.0014203,-0.00044648400000000003,0.1,416.0,0.00913462,100.0,416.0,ABB,PVI-3.8-I-OUTD-x-US-y-Z (240V) 240V [CEC 2016]
ABB: PVI-3.8-I-OUTD-x-US-y-Z (277V) 277V [CEC 2016],277.0,3800.0,3925.98,362.0,26.1578,-3.21e-06,-2.6300000000000002e-05,0.000741539,-0.00101225,0.1,416.0,0.00913462,100.0,416.0,ABB,PVI-3.8-I-OUTD-x-US-y-Z (277V) 277V [CEC 2016]
ABB: PVI-3.8-I-OUTD-x-US-y-Z [208V] 208V [CEC 2018],208.0,3300.0,3429.63,310.0,25.3554,-5.3000900000000004e-06,-6.25795e-06,0.00217104,0.00045583900000000004,0.1,416.0,11.0633,100.0,416.0,ABB,PVI-3.8-I-OUTD-x-US-y-Z [208V] 208V [CEC 2018]
ABB: PVI-3.8-I-OUTD-x-US-y-Z [240V] 240V [CEC 2018],240.0,3800.0,3936.68,340.0,25.4605,-3.77086e-06,-1.5922e-05,0.0014203,-0.00044648400000000003,0.1,416.0,11.5785,100.0,416.0,ABB,PVI-3.8-I-OUTD-x-US-y-Z [240V] 240V [CEC 2018]
ABB: PVI-3.8-I-OUTD-x-US-y-Z [277V] 277V [CEC 2018],277.0,3800.0,3925.98,362.0,26.1578,-3.2056e-06,-2.6309000000000002e-05,0.000741539,-0.00101225,0.1,416.0,10.8452,100.0,416.0,ABB,PVI-3.8-I-OUTD-x-US-y-Z [277V] 277V [CEC 2018]
ABB: PVI-3.8-OUTD(-S)-US(-A) (208V) 208V [CEC 2013],208.0,3300.0,3446.1941590000006,310.7930952,25.16906134,-4.58e-06,-1.01e-05,1.78E-03,0.0005809999999999999,0.12,600.0,32.0,140.0,530.0,ABB,PVI-3.8-OUTD(-S)-US(-A) (208V) 208V [CEC 2013]
ABB: PVI-3.8-OUTD(-S)-US(-A) (240V) 240V [CEC 2013],240.0,3800.0,3954.972844,340.778254,27.89557503,-3.43e-06,-3.02e-05,1.04E-03,0.000341,0.16,600.0,32.0,140.0,530.0,ABB,PVI-3.8-OUTD(-S)-US(-A) (240V) 240V [CEC 2013]
ABB: PVI-3.8-OUTD(-S)-US(-A) (277V) 277V [CEC 2013],277.0,3800.0,3935.4410759999996,395.87547620000004,30.60376636,-2.63e-06,-5.01e-05,3.07E-04,0.0010400000000000001,0.22,600.0,32.0,140.0,530.0,ABB,PVI-3.8-OUTD(-S)-US(-A) (277V) 277V [CEC 2013]
ABB: PVI-3.8-OUTD-S-US (208V) 208V [CEC 2016],208.0,3800.0,3972.82,310.0,25.7846,-4.87e-06,-1.23e-05,0.00104678,0.000260396,0.12,480.0,0.006875,100.0,480.0,ABB,PVI-3.8-OUTD-S-US (208V) 208V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US (240V) 240V [CEC 2016],240.0,3800.0,3950.15,340.0,26.9805,-3.29e-06,-2.42e-05,0.000674837,0.00050965,0.16,480.0,0.00791667,100.0,480.0,ABB,PVI-3.8-OUTD-S-US (240V) 240V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US (277V) 277V [CEC 2016],277.0,3800.0,3931.93,395.0,29.7428,-2.82e-06,-3.82e-05,1.85E-05,-2.2e-05,0.22,480.0,0.00791667,100.0,480.0,ABB,PVI-3.8-OUTD-S-US (277V) 277V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US [208V] 208V [CEC 2018],208.0,3800.0,3972.82,310.0,25.7846,-4.86718e-06,-1.22625e-05,0.00104678,0.000260396,0.12,480.0,12.8156,100.0,480.0,ABB,PVI-3.8-OUTD-S-US [208V] 208V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US [240V] 240V [CEC 2018],240.0,3800.0,3950.15,340.0,26.9805,-3.28785e-06,-2.41866e-05,0.000674837,0.00050965,0.16,480.0,11.6181,100.0,480.0,ABB,PVI-3.8-OUTD-S-US [240V] 240V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US [277V] 277V [CEC 2018],277.0,3800.0,3931.93,395.0,29.7428,-2.8225599999999996e-06,-3.8211e-05,1.8531e-05,-2.19758e-05,0.22,480.0,9.95425,100.0,480.0,ABB,PVI-3.8-OUTD-S-US [277V] 277V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-A (208V) 208V [CEC 2016],208.0,3800.0,3972.82,310.0,25.7846,-4.87e-06,-1.23e-05,0.00104678,0.000260396,0.12,480.0,0.006875,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A (208V) 208V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US-A (240V) 240V [CEC 2016],240.0,3800.0,3950.15,340.0,26.9805,-3.29e-06,-2.42e-05,0.000674837,0.00050965,0.16,480.0,0.00791667,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A (240V) 240V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US-A (277V) 277V [CEC 2016],277.0,3800.0,3931.93,395.0,29.7428,-2.82e-06,-3.82e-05,1.85E-05,-2.2e-05,0.22,480.0,0.00791667,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A (277V) 277V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US-A [208V] 208V [CEC 2018],208.0,3800.0,3972.82,310.0,25.7846,-4.86718e-06,-1.22625e-05,0.00104678,0.000260396,0.12,480.0,12.8156,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A [208V] 208V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-A [208V] [SI1] 208V [CEC 2018],208.0,3800.0,3972.82,310.0,25.7846,-4.86718e-06,-1.22625e-05,0.00104678,0.000260396,0.12,480.0,12.8156,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A [208V] [SI1] 208V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-A [240V] 240V [CEC 2018],240.0,3800.0,3950.15,340.0,26.9805,-3.28785e-06,-2.41866e-05,0.000674837,0.00050965,0.16,480.0,11.6181,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A [240V] 240V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-A [240V] [SI1] 240V [CEC 2018],240.0,3800.0,3950.15,340.0,26.9805,-3.28785e-06,-2.41866e-05,0.000674837,0.00050965,0.16,480.0,11.6181,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A [240V] [SI1] 240V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-A [277V] 277V [CEC 2018],277.0,3800.0,3931.93,395.0,29.7428,-2.8225599999999996e-06,-3.8211e-05,1.8531e-05,-2.19758e-05,0.22,480.0,9.95425,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A [277V] 277V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-A [277V] [SI1] 277V [CEC 2018],277.0,3800.0,3931.93,395.0,29.7428,-2.8225599999999996e-06,-3.8211e-05,1.8531e-05,-2.19758e-05,0.22,480.0,9.95425,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-A [277V] [SI1] 277V [CEC 2018]
ABB: PVI-3.8-OUTD-S-US-Z (208V) 208V [CEC 2016],208.0,3800.0,3972.82,310.0,25.7846,-4.87e-06,-1.23e-05,0.00104678,0.000260396,0.12,480.0,0.006875,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-Z (208V) 208V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US-Z (240V) 240V [CEC 2016],240.0,3800.0,3950.15,340.0,26.9805,-3.29e-06,-2.42e-05,0.000674837,0.00050965,0.16,480.0,0.00791667,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-Z (240V) 240V [CEC 2016]
ABB: PVI-3.8-OUTD-S-US-Z (277V) 277V [CEC 2016],277.0,3800.0,3931.93,395.0,29.7428,-2.82e-06,-3.82e-05,1.85E-05,-2.2e-05,0.22,480.0,0.00791667,100.0,480.0,ABB,PVI-3.8-OUTD-S-US-Z (277V) 277V [CEC 2016]
